"7685";"ОМ -1 УВД Г. ВОЛГОДОНСКА РОСТОВСКОЙ ОБЛ.";"612-015"
"7686";"ОМ -2 УВД Г. ВОЛГОДОНСКА РОСТОВСКОЙ ОБЛ.";"612-016"
"7687";"ОВД Г. ГУКОВО РОСТОВСКОЙ ОБЛ.";"612-017"
"7688";"ОВД ВОРОШИЛОВСКОГО Р-НА Г. РОСТОВА-НА-ДОНУ";"612-018"
"7689";"ОВД Г. ДОНЕЦКА РОСТОВСКОЙ ОБЛ.";"612-019"
"7690";"ОВД АЗОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-020"
"7691";"ОВД Г. БАТАЙСК РОСТОВСКОЙ ОБЛ.";"612-021"
"7692";"ОВД БЕЛОКАЛИТВИНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-022"
"7693";"ОВД ШОЛОХОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-023"
"7694";"ОВД Г. КАМЕНСКА-ШАХТИНСКОГО РОСТОВСКОЙ ОБЛ.";"612-024"
"7695";"ОВД КАМЕНСКОГО СЕЛЬСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-025"
"7696";"ОВД КРАСНОСУЛИНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-026"
"7697";"ОВД МИЛЛЕРОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-027"
"7698";"ОВД МАРТЫНОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-028"
"7699";"ОВД ЗЕРНОГРАДСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-029"
"7713";"ОВД МОРОЗОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-049"
"7714";"ОВД МЯСНИКОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-050"
"7715";"ОВД НЕКЛИНОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-051"
"7716";"ОВД ПЕРВОМАЙСКОГО Р-НА Г. РОСТОВА-НА-ДОНУ";"612-052"
"7717";"ОВД ОБЛИВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-053"
"7718";"ОВД ОКТЯБРЬСКОГО СЕЛЬСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-054"
"7719";"ОВД ОРЛОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-055"
"7720";"ОВД ПСЕСЧАНОКОПСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-056"
"7721";"ОВД ПРОЛЕТАРСКОГО СЕЛЬСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-057"
"7722";"ОВД РЕМОНТНЕНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-058"
"7723";"ОВД РОДИОНОВО-НЕСВЕТАЙСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-059"
"7724";"ОВД Семикаракорского р-на Ростовской обл.";"612-060"
"7725";"ОВД ТАРАСОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-061"
"7726";"ОВД ТАЦИНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-062"
"7727";"ОВД УСТЬ-ДОНЕЦКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-063"
"7728";"ОВД ЦЕЛИНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-064"
"7729";"ОВД ЦИМЛЯНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-065"
"7730";"ОВД ЧЕРТКОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-066"
"7731";"ОВД ШОЛОХОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-067"
"7732";"ОВД Г. ЗВЕРЕВО РОСТОВСКОЙ ОБЛ.";"612-068"
"7733";"ОВД СОВЕТСКОГО СЕЛЬСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"612-069"
"7734";"ОВД ЛЕНИНСКОГО Р-НА Г. РОСТОВА-НА-ДОНУ";"612-070"
"7735";"ОВД ПРОЛЕТАРСКОГО Р-НА Г. РОСТОВА-НА-ДОНУ";"612-071"
"7736";"ОВД ОКТЯБРЬСКОГО Р-НА Г. РОСТОВА-НА-ДОНУ";"612-072"
"7737";"ОВД КИРОВСКОГО Р-НА Г. РОСТОВА-НА-ДОНУ";"612-073"
"7738";"ОВД Г. НОВОШАХТИНСКА РОСТОВСКОЙ ОБЛ.";"613-001"
"7739";"ОТДЕЛ МИЛИЦИИ №1 Г. ТАГАНРОГА РОСТОВСКОЙ ОБЛ.";"613-002"
"7740";"ЛИХОВСКИЙ ОМ КАМЕНСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"613-003"
"7741";"ОТДЕЛ МИЛИЦИИ №2 Г. НОВОШАХТИНСКА РОСТОВСКОЙ ОБЛ.";"613-004"
"7742";"САМАРСКИЙ ГОМ АЗОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"613-005"
"7743";"КРАСНОДЕСАНТСКИЙ ПОМ НЕКЛИНОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"613-006"
"7744";"МАЛЫЧЕВСКИЙ ОМ МИЛЛЕРОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"613-007"
"7745";"ОТДЕЛ МИЛИЦИИ №2 Г. ТАГАНРОГА РОСТОВСКОЙ ОБЛ.";"613-008"
"7746";"ГИГАНТОВСКИЙ ПОМ САЛЬСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"613-009"
"7747";"ОТДЕЛЕНИЕ МИГРАЦИОННОГО УЧЕТА ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛ. В Г. РЯЗАНИ";"620-000"
"7777";"МЕЖРАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В Г.СКОПИНЕ";"620-030"
"7778";"ОТДЕЛЕНИЕ №1 (ОБСЛУЖИВАЕТ СОВЕТСКИЙ РАЙОН Г.РЯЗАНИ) ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В Г.РЯЗАНИ";"620-031"
"7779";"ОТДЕЛЕНИЕ № 2 (ОБСЛУЖИВАЕТ ОКТЯБРЬСКИЙ РАЙОН Г.РЯЗАНИ) ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ  В Г.РЯЗАНИ";"620-032"
"7780";"ОТДЕЛЕНИЕ №3 (ОБСЛУЖИВАЕТ ЖЕЛЕЗНОДОРОЖНЫЙ РАЙОН Г.РЯЗАНИ) ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В Г.РЯЗАНИ";"620-033"
"7781";"ОТДЕЛЕНИЕ №4 (ОБСЛУЖИВАЕТ МОСКОВСКИЙ РАЙОН Г.РЯЗАНИ) ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В Г.РЯЗАНИ";"620-034"
"7782";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В КОРАБЛИНСКОМ РАЙОНЕ";"620-035"
"7783";"УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"621-001"
"7784";"ЕРМИШИНСКИЙ  РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-001"
"7785";"ЗАХАРОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-002"
"7786";"КАДОМСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-003"
"7787";"КАСИМОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-004"
"7788";"КЛЕПИКОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-005"
"7789";"КОРАБЛИНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-006"
"7790";"МИЛОСЛАВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-007"
"7791";"МИХАЙЛОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-008"
"7792";"НОВОДЕРЕВЕНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-009"
"7793";"ПИТЕЛИНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-010"
"7794";"ПРОНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-011"
"7795";"ПУТЯТИНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-012"
"7796";"РЫБНОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-013"
"7797";"РЯЖСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-014"
"7798";"РЯЗАНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-015"
"7799";"САПОЖКОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-016"
"7800";"САРАЕВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-017"
"7801";"САСОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-018"
"7802";"СКОПИНСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-019"
"7803";"СПАССКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-020"
"7804";"СТАРОЖИЛОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-021"
"7805";"УХОЛОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-022"
"7806";"ЧУЧКОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-023"
"7807";"ШАЦКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-024"
"7808";"ШИЛОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"622-025"
"7809";"ОКТЯБРЬСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ ГОРОДА РЯЗАНИ";"622-026"
"7810";"СОВЕТСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ ГОРОДА РЯЗАНИ";"622-027"
"7811";"ЖЕЛЕЗНОДОРОЖНЫЙ  РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ ГОРОДА РЯЗАНИ";"622-028"
"7812";"МОСКОВСКИЙ РАЙОННЫЙ ОТДЕЛ ВНУТРЕННИХ ДЕЛ ГОРОДА РЯЗАНИ";"622-029"
"7813";"ТУМСКОЕ ОМ КЛЕПИКОВСКОГО РАЙОННОГО ОТДЕЛА ВНУТРЕННИХ ДЕЛ РЯЗАНСКОЙ ОБЛАСТИ";"623-001"
"7814";"ОТДЕЛ УФМС РОССИИ ПО САМАРСКОЙ ОБЛ. В Г.ТОЛЬЯТТИ (С МЕСТОМ ДИСЛОКАЦИИ Г.ТОЛЬЯТТИ)";"630-000"
"7841";"УВД ПЕНЗЕНСКОЙ ОБЛ.";"581-001"
"7842";"ЛЕНИНСКИЙ РОВД Г. ПЕНЗЫ";"582-001"
"7843";"ОКТЯБРЬСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-002"
"7844";"ПЕРВОМАЙСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-003"
"7845";"ЖЕЛЕЗНОДОРОЖНЫЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-004"
"7846";"КАМЕНСКИЙ ГРОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-005"
"7847";"КУЗНЕЦКИЙ ГОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-006"
"7848";"КУЗНЕЦКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-007"
"7849";"НИЖНЕ-ЛОМОВСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-008"
"7850";"СЕРДОБСКИЙ ГОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-009"
"7851";"БАШМАКОВСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-010"
"7852";"БЕДНО-ДЕМЬЯНОВСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-011"
"7853";"БЕКОВСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-012"
"7854";"БЕЛИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-013"
"7855";"БЕССОНОВСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-014"
"7856";"ВАДИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-015"
"7857";"ГОРОДИЩЕНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-016"
"7858";"ЗЕМЕТЧИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-017"
"7859";"ИССИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-018"
"7860";"КАМЕШКИРСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-019"
"7861";"КОЛЫШЛЕЙСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-020"
"7862";"КОНДОЛЬСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-021"
"7863";"ЛОПАТИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-022"
"7864";"ЛУНИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-023"
"7865";"МАЛО-СЕРДОБИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-024"
"7866";"МОКШАНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-025"
"7867";"НАРОВЧАТСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-026"
"7868";"НЕВЕРКИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-027"
"7869";"НИКОЛЬСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-028"
"7870";"ПАЧЕЛМСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-029"
"7871";"ПЕНЗЕНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-030"
"7872";"СОСНОВОБОРСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-031"
"7873";"ТАМАЛИНСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-032"
"7874";"ШЕМЫШЕЙСКИЙ РОВД ПЕНЗЕНСКОЙ ОБЛ.";"582-033"
"7875";"ОВД Г. ЗАРЕЧНОГО ПЕНЗЕНСКОЙ ОБЛ.";"582-034"
"7876";"СУРСКОЕ ОМ ГОРОДИЩЕНСКОГО Р-НА ПЕНЗЕНСКОЙ ОБЛ.";"583-001"
"7877";"4 ОМ КУЗНЕЦКОГО ГОВД ПЕНЗЕНСКОЙ ОБЛ.";"583-002"
"7878";"5 ОМ КУЗНЕЦКОГО ГОВД ПЕНЗЕНСКОЙ ОБЛ.";"583-003"
"7879";"5 ОМ КУЗНЕЦКОГО ГОВД ПЕНЗЕНСКОЙ ОБЛ.";"583-006"
"7888";"ОТДЕЛ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В СВЕРДЛОВСКОМ Р-НЕ Г. ПЕРМИ";"590-009"
"7890";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. АЛЕКСАНДРОВСК";"590-011"
"7897";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В ГОРНОЗАВОДСКОМ Р-НЕ";"590-018"
"7899";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. ГРЕМЯЧИНСК";"590-020"
"7902";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. ДОБРЯНКА";"590-023"
"7905";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В ИЛЬИНСКОМ Р-НЕ";"590-026"
"7929";"УФМС РОССИИ ПО САМАРСКОЙ ОБЛ.";"630-050"
"7930";"ГУВД САМАРСКОЙ ОБЛ.";"631-001"
"7932";"УВД СОВЕТСКОГО Р-НА Г. САМАРЫ";"632-002"
"7933";"ОВД ЖЕЛЕЗНОДОРОЖНОГО Р-НА Г. САМАРЫ";"632-003"
"7934";"УВД ЦЕНТРАЛЬНОГО Р-НА Г. ТОЛЬЯТТИ САМАРСКОЙ ОБЛ.";"632-004"
"7935";"УВД ПРОМЫШЛЕННОГО Р-НА Г. САМАРЫ";"632-005"
"7936";"УВД КИРОВСКОГО РАЙОНА Г. САМАРЫ";"632-006"
"7937";"УВД Г. СЫЗРАНИ САМАРСКОЙ ОБЛАСТИ";"632-007"
"7938";"ОВД КРАСНОГЛИНСКОГО Р-НА Г. САМАРЫ";"632-008"
"7939";"ОВД Г. ЖИГУЛЕВСКА САМАРСКОЙ ОБЛ.";"632-009"
"7940";"ОУФМС РОССИИ ПО САМАРСКОЙ ОБЛ. В ОКТЯБРЬСКОМ Р-НЕ Г.САМАРА";"632-010"
"7941";"ОВД ЛЕНИНСКОГО Р-НА Г. САМАРЫ";"632-011"
"7942";"ОВД ПРИВОЛЖСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-012"
"7943";"ОВД КОШКИНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-013"
"7944";"ОВД СЫЗРАНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-014"
"7945";"ОВД КИНЕЛЬ-ЧЕРКАССКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-015"
"7946";"ОВД ЧЕЛНО-ВЕРШИНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-016"
"7947";"ОВД НЕФТЕГОРСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-017"
"7948";"ОВД Г. НОВОКУЙБЫШЕВСКА САМАРСКОЙ ОБЛ.";"632-018"
"7949";"ОВД Г. ОКТЯБРЬСКА САМАРСКОЙ ОБЛ.";"632-019"
"7950";"ОВД БОЛЬШЕЧЕРНИГОВСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-020"
"7951";"ОВД Г. ПОХВИСТНЕВО САМАРСКОЙ ОБЛ.";"632-021"
"7952";"ОВД БОЛЬШЕГЛУШИЦКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-022"
"7953";"ОВД БЕЗЕНЧУКСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-023"
"7954";"ОВД АЛЕКСЕЕВСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-024"
"7955";"ТП УФМС РОССИИ ПО САМАРСКОЙ ОБЛ. В БОРСКОМ Р-НЕ";"632-025"
"7956";"ОВД КАМЫШЛИНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-026"
"7957";"ОВД СТАВРОПОЛЬСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-027"
"7958";"ОВД ВОЛЖСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-028"
"7959";"ОВД КРАСНОАРМЕЙСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-029"
"7960";"ОВД ПЕСТРАВСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-030"
"7961";"ОВД ШИГОНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-031"
"7962";"ОВД КУЙБЫШЕВСКОГО Р-НА Г. САМАРЫ";"632-032"
"7963";"ОУФМС РОССИИ ПО САМАРСКОЙ ОБЛ. В АВТОЗАВОДСКОМ Р-НЕ Г.ТОЛЬЯТТИ";"632-033"
"7964";"ОВД ЕЛХОВСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-034"
"7965";"ОВД Г. ОТРАДНОГО САМАРСКОЙ ОБЛ.";"632-036"
"7966";"ОВД ШЕНТАЛИНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-037"
"7967";"ОВД КЛЯВЛИНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-039"
"7968";"УВД КОМСОМОЛЬСКОГО Р-НА Г. ТОЛЬЯТТИ САМАРСКОЙ ОБЛ.";"632-040"
"7969";"ОВД ХВОРОСТЯНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-041"
"7970";"ОВД ИСАКЛИНСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-042"
"7971";"ОВД Г. КИНЕЛЯ И КИНЕЛЬСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-043"
"7972";"ОВД Г. ЧАПАЕВСКА САМАРСКОЙ ОБЛ.";"632-044"
"7973";"ОВД КРАСНОЯРСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-045"
"7974";"ОВД СЕРГИЕВСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-046"
"7975";"ОВД БОГАТОВСКОГО Р-НА САМАРСКОЙ ОБЛ.";"632-047"
"7976";"АДРЕСНО-СПРАВОЧНОЕ БЮРО ПРИ ГУВД САМАРСКОЙ ОБЛ.";"632-048"
"7977";"ОМ №1 ОВД КИНЕЛЬ-ЧЕРКАССКОГО Р-НА САМАРСКОЙ ОБЛ.";"633-002"
"7978";"ОТДЕЛ МИЛИЦИИ №8 УВД ПРОМЫШЛЕННОГО Р-НА Г. САМАРЫ";"633-005"
"7979";"ОМ №6 ОВД КРАСНОГЛИНСКОГО Р-НА Г. САМАРЫ";"633-007"
"7980";"ОУФМС РОССИИ ПО САМАРСКОЙ ОБЛ. В ВОЛЖСКОМ Р-НЕ";"633-028"
"8028";"ГУВД САРАТОВСКОЙ ОБЛ.";"641-001"
"8029";"ВОЛЖСКИЙ РОВД Г. САРАТОВА";"642-001"
"8030";"УВД ЗАВОДСКОГО Р-НА Г. САРАТОВА";"642-002"
"8031";"ОВД КИРОВСКОГО Р-НА Г. САРАТОВА";"642-003"
"8032";"УВД ЛЕНИНСКОГО Р-НА Г. САРАТОВА";"642-004"
"8033";"ОВД ОКТЯБРЬСКОГО Р-НА Г. САРАТОВА";"642-005"
"8034";"ОВД ФРУНЗЕНСКОГО Р-НА Г. САРАТОВА";"642-006"
"8035";"АЛЕКСАНДРОВО-ГАЙСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-007"
"8036";"АРКАДАКСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-008"
"8037";"ОВД Г. АТКАРСКА САРАТОВСКОЙ ОБЛ.";"642-009"
"8038";"БАЗАРНО-КАРАБУЛАКСКИЙ ОВД САРАТОВСКОЙ ОБЛ.";"642-010"
"8039";"УВД Г. БАЛАКОВО И БАЛАКОВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-012"
"8040";"УВД Г. БАЛАШОВА И БАЛАШОВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-014"
"8041";"ОВД БАЛТАЙСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-015"
"8042";"ОВД Г. ВОЛЬСКА САРАТОВСКОЙ ОБЛ.";"642-016"
"8043";"ВОСКРЕСЕНСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-017"
"8044";"ДЕРГАЧЕВСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-018"
"8045";"ОВД ДУХОВНИЦКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-019"
"8046";"ОВД ЕКАТЕРИНОВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-020"
"8047";"ОВД ЕРШОВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-021"
"8048";"ОВД ИВАНТЕЕВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-022"
"8049";"ОВД Г. КРАСНОАРМЕЙСКА И КРАСНОАРМЕЙСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-024"
"8050";"ОВД КРАСНОКУТСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-025"
"8051";"ОВД КРАСНОПАРТИЗАНСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-026"
"8052";"ОВД ЛЫСОГОРСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-027"
"8053";"ОВД Г. МАРКСА И МАРКСОВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-028"
"8054";"ОВД НОВОБУРАСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-029"
"8055";"НОВОУЗЕНСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-030"
"8056";"ОВД ОЗИНСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-031"
"8057";"ПЕРЕЛЮБСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-032"
"8058";"ОВД Г. ПЕТРОВСКА И ПЕТРОВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-033"
"8059";"ОВД ПИТЕРСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-034"
"8060";"ОВД Г. ПУГАЧЕВА И ПУГАЧЕВСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-035"
"8061";"РОВЕНСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-036"
"8062";"РОМАНОВСКИЙ ОВД САРАТОВСКОЙ ОБЛ.";"642-037"
"8063";"ОВД ПО Г. РТИЩЕВУ И РТИЩЕВСКОМУ РАЙОНУ САРАТОВСКОЙ ОБЛ.";"642-038"
"8064";"САМОЙЛОВСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-039"
"8065";"САРАТОВСКИЙ ОВД САРАТОВСКОЙ ОБЛ.";"642-040"
"8066";"ОВД СОВЕТСКОГО Р-НА САРАТОВСКОЙ ОБЛ.";"642-041"
"8067";"ТАТИЩЕВСКИЙ РОВД САРАТОВСКОЙ ОБЛ.";"642-042"
